user_id,product_id,action,rating,timestamp
4862,B00ZYLMQH0,click,,2024-01-31
2864,B08PFSZ7FH,purchase,4.4,2024-05-17
3874,B07WHQBZLS,purchase,4.7,2024-02-29
4961,B00LUGTJGO,view,,2024-04-29
1480,B0B3X2BY3M,view,,2024-04-25
3768,B0BNLFQDG2,purchase,3.7,2024-05-12
4879,B0B3N7LR6K,purchase,3.6,2024-03-15
4915,B07WG8PDCW,view,,2024-03-05
4195,B08HVL8QN3,click,,2024-01-17
1463,B06XR9PR5X,click,,2024-02-23
1028,B096YCN3SD,add_to_cart,,2024-04-27
4468,B07T9FV9YP,click,,2024-05-20
3327,B09NVPJ3P4,add_to_cart,,2024-03-30
4819,B082LZGK39,view,,2024-02-02
1948,B08SKZ2RMG,purchase,4.7,2024-03-05
39,B005LJQMZC,view,,2024-04-01
3073,B008QS9J6Y,click,,2024-02-12
4400,B07VVXJ2P5,view,,2024-05-08
4773,B09QS9X9L8,view,,2024-02-19
2374,B08LKS3LSP,click,,2024-05-03
4213,B0B1YZX72F,add_to_cart,,2024-01-03
1011,B09ZPJT8B2,click,,2024-04-27
2155,B08H5L8V1L,add_to_cart,,2024-04-07
2845,B08MVXPTDG,view,,2024-03-28
2195,B00PVT30YI,view,,2024-06-12
4099,B08XXF5V6G,view,,2024-05-22
3378,B08L5HMJVW,purchase,4.8,2024-04-26
4533,B09CTWFV5W,click,,2024-05-03
1945,B09V17S2BG,add_to_cart,,2024-06-05
2669,B0759QMF85,purchase,4.4,2024-04-27
1443,B07ZJND9B9,click,,2024-04-19
3296,B08L879JSN,click,,2024-02-21
2112,B01GZSQJPA,view,,2024-03-11
3766,B072NCN9M4,add_to_cart,,2024-03-08
4041,B0BP18W8TM,view,,2024-06-23
3788,B00C3GBCIS,view,,2024-05-16
3274,B0B3RHX6B6,view,,2024-05-11
554,B00KIE28X0,add_to_cart,,2024-03-05
3743,B08HVJCW95,click,,2024-04-02
3410,B01LYLJ99X,add_to_cart,,2024-05-25
4359,B00GG59HU2,click,,2024-05-18
1274,B078G6ZF5Z,view,,2024-02-02
4763,B07WMS7TWB,view,,2024-01-21
3800,B09YLWT89W,view,,2024-04-23
1219,B09CMP1SC8,click,,2024-02-09
1029,B08LT9BMPP,click,,2024-02-08
1077,B09M869Z5V,view,,2024-04-18
3115,B09NTHQRW3,add_to_cart,,2024-06-19
1311,B09ZPL5VYM,click,,2024-03-23
2563,B09F6S8BT6,click,,2024-01-14
2313,B09XXZXQC1,view,,2024-03-04
306,B09X5C9VLK,click,,2024-05-14
2939,B09CMP1SC8,view,,2024-03-31
1596,B085LPT5F4,purchase,3.8,2024-06-09
3445,B085194JFL,click,,2024-06-20
3756,B0859M539M,view,,2024-05-01
3169,B0BBFJ9M3X,view,,2024-01-22
2379,B07CWNJLPC,click,,2024-02-05
870,B09MQSCJQ1,click,,2024-02-17
638,B0B2CZTCL2,view,,2024-05-23
3227,B09T3KB6JZ,add_to_cart,,2024-03-04
3800,B07G3YNLJB,view,,2024-06-18
363,B07B275VN9,view,,2024-03-11
4153,B095PWLLY6,purchase,3.8,2024-04-14
1916,B075K76YW1,add_to_cart,,2024-01-15
4092,B07DFYJRQV,click,,2024-02-17
4508,B08MVSGXMY,purchase,3.1,2024-03-06
4304,B0746JGVDS,view,,2024-02-04
4908,B08D6RCM3Q,view,,2024-02-17
4413,B08SMJT55F,click,,2024-03-20
2673,B07QZ3CZ48,click,,2024-05-29
1886,B00EDJJ7FS,view,,2024-05-25
1191,B014HDJ7ZE,click,,2024-04-20
3866,B0BDZWMGZ1,view,,2024-03-18
1205,B0B296NTFV,view,,2024-03-02
430,B0B5F3YZY4,view,,2024-02-09
3203,B00LOD70SC,add_to_cart,,2024-01-03
3613,B09NNJ9WYM,add_to_cart,,2024-02-28
2858,B09GFN8WZL,add_to_cart,,2024-02-25
4745,B0B5V47VK4,view,,2024-01-29
3283,B08HD7JQHX,click,,2024-05-26
1496,B08CNLYKW5,view,,2024-01-16
2455,B00C3GBCIS,view,,2024-05-03
3548,B0085IATT6,click,,2024-03-14
1684,B0BHVPTM2C,view,,2024-04-05
3581,B08R69VDHT,view,,2024-01-17
3519,B0B4T6MR8N,view,,2024-03-08
2545,B0B5B6PQCT,add_to_cart,,2024-01-01
1578,B086199CWG,view,,2024-05-15
3844,B08HV25BBQ,click,,2024-02-02
2045,B07LGT55SJ,view,,2024-03-03
1635,B00NH11KIK,add_to_cart,,2024-05-04
4047,B09V12K8NT,click,,2024-02-29
2779,B0B2PQL5N3,click,,2024-04-29
79,B09Q8WQ5QJ,view,,2024-05-21
862,B09PLD9TCD,click,,2024-01-15
1506,B09W5XR9RT,add_to_cart,,2024-01-03
717,B0789LZTCJ,view,,2024-04-27
844,B07KSMBL2H,view,,2024-03-04
3466,B08WKCTFF3,view,,2024-05-01
4422,B07GVR9TG7,click,,2024-05-25
2962,B09QS8V5N8,click,,2024-02-24
403,B09HK9JH4F,add_to_cart,,2024-02-22
2834,B09MT84WV5,view,,2024-06-02
1214,B01CS4A5V4,click,,2024-05-29
4354,B071R3LHFM,view,,2024-04-28
3703,B08WKFSN84,purchase,4.7,2024-03-01
552,B09MJ77786,view,,2024-03-04
4783,B01N6LU1VF,view,,2024-02-21
932,B09MB3DKG1,click,,2024-04-28
968,B09MQSCJQ1,view,,2024-05-14
4223,B08QJJCY2Q,add_to_cart,,2024-06-23
3717,B08JKPVDKL,click,,2024-04-16
2169,B09RMQYHLH,view,,2024-06-17
3869,B0B2CPVXHX,add_to_cart,,2024-03-16
2990,B00EYW1U68,add_to_cart,,2024-04-20
1846,B0B65MJ45G,view,,2024-03-17
1487,B07YWS9SP9,add_to_cart,,2024-06-09
2374,B00TDD0YM4,view,,2024-03-29
747,B07DJLFMPS,click,,2024-06-17
2118,B0836JGZ74,add_to_cart,,2024-05-14
2488,B09CMP1SC8,view,,2024-06-26
4627,B0BBLHTRM9,view,,2024-05-26
1660,B071VNHMX2,view,,2024-03-11
1998,B094QZLJQ6,click,,2024-05-16
3857,B09ZPL5VYM,view,,2024-02-23
1804,B07WGPBXY9,add_to_cart,,2024-04-16
4343,B09Y358DZQ,click,,2024-04-20
4908,B081FG1QYX,purchase,4.2,2024-03-08
1803,B012ELCYUG,add_to_cart,,2024-06-11
3577,B008IFXQFU,view,,2024-02-14
2949,B081FG1QYX,view,,2024-04-12
927,B071R3LHFM,view,,2024-03-02
702,B095PWLLY6,click,,2024-04-18
2762,B00JBNZPFM,add_to_cart,,2024-05-11
2049,B08VGDBF3B,add_to_cart,,2024-04-04
1628,B0846D5CBP,purchase,4.8,2024-06-21
435,B0BBWJFK5C,add_to_cart,,2024-03-30
1193,B005FYNT3G,view,,2024-04-15
2336,B0B3RHX6B6,click,,2024-02-26
3507,B07GNC2592,view,,2024-03-06
1743,B08L5HMJVW,view,,2024-05-21
561,B009P2LIL4,purchase,3.0,2024-03-06
1944,B082T6V3DT,view,,2024-01-23
1308,B0B3N7LR6K,click,,2024-04-18
1469,B0B8SSC5D9,click,,2024-01-19
4938,B07966M8XH,view,,2024-04-06
3361,B07XCM6T4N,view,,2024-05-20
4424,B01LONQBDG,view,,2024-01-13
4179,B08B42LWKN,click,,2024-06-28
4099,B09GFPVD9Y,view,,2024-06-16
3070,B009P2LK08,view,,2024-01-24
4437,B0B94JPY2N,view,,2024-01-05
394,B00K57MR22,view,,2024-03-26
1776,B01MF8MB65,view,,2024-04-21
4298,B01LYLJ99X,view,,2024-02-27
3466,B09BN2NPBD,view,,2024-04-19
4747,B09C6HXFC1,view,,2024-04-01
4408,B0BNVBJW2S,view,,2024-01-14
3123,B0846D5CBP,view,,2024-01-05
3086,B0949SBKMP,view,,2024-01-31
3101,B0B2PQL5N3,view,,2024-02-01
2584,B01MRARGBW,view,,2024-01-31
1731,B0BMFD94VD,click,,2024-04-08
2746,B08MZQBFLN,view,,2024-02-09
3694,B09HV71RL1,view,,2024-05-27
871,B082KVTRW8,view,,2024-01-08
4393,B07V5YF4ND,view,,2024-01-31
4977,B08HLZ28QC,purchase,4.6,2024-02-01
542,B0949FPSFY,add_to_cart,,2024-06-27
4359,B00LY17RHI,view,,2024-01-19
1865,B096MSW6CT,click,,2024-02-11
2505,B0B14MR9L1,click,,2024-06-23
4269,B09MTLG4TP,purchase,4.0,2024-05-12
767,B09NNZ1GF7,view,,2024-04-17
629,B09XB7SRQ5,view,,2024-03-08
3057,B08VGDBF3B,click,,2024-03-15
3954,B00GG59HU2,add_to_cart,,2024-01-15
3026,B07XLCFSSN,click,,2024-05-15
4226,B0883LQJ6B,view,,2024-01-05
1500,B09M869Z5V,view,,2024-04-10
576,B07W14CHV8,view,,2024-04-13
2772,B08W9BK4MD,view,,2024-05-23
4597,B01F25X6RQ,view,,2024-06-07
3744,B09GFN8WZL,click,,2024-01-17
4215,B083342NKJ,purchase,5.0,2024-01-31
1010,B00S2SEV7K,purchase,3.5,2024-04-02
3199,B089BDBDGM,view,,2024-02-09
866,B0978V2CP6,click,,2024-04-01
2338,B0B4SJKRDF,add_to_cart,,2024-02-06
3061,B07JNVF678,view,,2024-02-29
4355,B092BJMT8Q,add_to_cart,,2024-05-31
1408,B00KXULGJQ,click,,2024-06-28
817,B01J0XWYKQ,click,,2024-05-20
148,B0B65P827P,view,,2024-01-30
4730,B09FFK1PQG,add_to_cart,,2024-02-09
2039,B09BL2KHQW,view,,2024-03-29
2642,B08MZQBFLN,purchase,3.6,2024-03-14
3254,B015OW3M1W,click,,2024-06-28
2643,B07966M8XH,click,,2024-01-11
3934,B0B4DT8MKT,purchase,4.6,2024-03-08
2548,B08MZNT7GP,click,,2024-05-19
1379,B09XRBJ94N,purchase,4.2,2024-04-29
4377,B09LHZSMRR,click,,2024-05-31
3184,B01I1LDZGA,view,,2024-05-29
2519,B082KVTRW8,purchase,3.0,2024-04-08
3141,B084N1BM9L,view,,2024-02-01
4997,B07GXHC691,view,,2024-06-06
687,B004IO5BMQ,click,,2024-06-01
2727,B07WGPKMP5,view,,2024-04-06
2076,B09SFRNKSR,view,,2024-01-28
1676,B09M8888DM,add_to_cart,,2024-03-23
1698,B00VA7YYUO,view,,2024-06-08
4620,B01LONQBDG,view,,2024-04-24
4183,B0B4HKH19N,view,,2024-04-06
335,B07KR5P3YD,click,,2024-04-01
3267,B09MKG4ZCM,click,,2024-02-20
841,B08TTRVWKY,view,,2024-06-06
672,B08Y5QJXSR,click,,2024-01-07
4620,B08H673XKN,add_to_cart,,2024-01-28
2884,B07JJFSG2B,view,,2024-02-19
4065,B08HDCWDXD,view,,2024-06-26
3254,B09MT84WV5,add_to_cart,,2024-06-21
1503,B09Q8WQ5QJ,view,,2024-05-04
1549,B098TV3L96,view,,2024-03-16
1822,B07QCWY5XV,view,,2024-04-16
2260,B09PLFJ7ZW,purchase,3.7,2024-02-23
1721,B08VB57558,click,,2024-01-09
2496,B088GXTJM3,view,,2024-01-19
3437,B08TR61BVK,add_to_cart,,2024-01-13
2265,B0B8VQ7KDS,view,,2024-04-18
1644,B09KLVMZ3B,purchase,3.8,2024-06-15
2855,B09YLXYP7Y,view,,2024-01-21
3935,B0B4F2XCK3,click,,2024-02-26
3687,B01D5H90L4,view,,2024-04-24
1423,B095XCRDQW,add_to_cart,,2024-06-12
61,B09BCNQ9R2,view,,2024-06-13
3064,B0BQRJ3C47,click,,2024-05-06
3162,B08BCKN299,click,,2024-02-23
258,B082FTPRSK,purchase,4.3,2024-03-10
3839,B09WN3SRC7,view,,2024-04-12
2738,B083J64CBB,view,,2024-05-24
546,B0B9LDCX89,view,,2024-05-16
4965,B07JH1CBGW,add_to_cart,,2024-02-12
4943,B07MP21WJD,view,,2024-06-26
4923,B09CMM3VGK,view,,2024-05-08
2989,B0B15GSPQW,click,,2024-04-22
1328,B0756KCV5K,click,,2024-05-09
2056,B0846D5CBP,add_to_cart,,2024-02-22
874,B00ABMASXG,view,,2024-02-21
4532,B00LXTFMRS,view,,2024-01-16
4599,B00LM4X3XE,view,,2024-03-05
3087,B08PZ6HZLT,view,,2024-03-09
1670,B098LCVYPW,view,,2024-05-23
3518,B01M0505SJ,view,,2024-03-29
162,B0B4F52B5X,click,,2024-03-15
3664,B09XBJ1CTN,purchase,3.7,2024-02-05
1897,B07GPXXNNG,view,,2024-02-01
4250,B085DTN6R2,add_to_cart,,2024-01-16
1139,B00AXHBBXU,click,,2024-02-10
4457,B08GJ57MKL,click,,2024-01-24
1885,B0873L7J6X,view,,2024-01-19
3118,B0141EZMAI,click,,2024-02-10
2834,B09Y5FZK9N,view,,2024-04-08
3796,B008FWZGSG,click,,2024-05-26
495,B08LT9BMPP,click,,2024-05-14
184,B09LJ116B5,add_to_cart,,2024-06-28
525,B07JF9B592,add_to_cart,,2024-02-14
3972,B0B54Y2SNX,purchase,4.1,2024-06-08
2685,B09KH58JZR,view,,2024-02-06
428,B09SZ5TWHW,view,,2024-04-22
1412,B083T5G5PM,view,,2024-04-30
2839,B0148NPH9I,purchase,4.7,2024-03-15
2585,B0B3CPQ5PF,click,,2024-02-06
3168,B099SD8PRP,view,,2024-05-09
3001,B0B4F1YC3J,view,,2024-01-06
4797,B07L1N3TJX,view,,2024-02-11
3311,B0162LYSFS,click,,2024-04-22
3680,B0B8ZM9RVV,view,,2024-04-12
1225,B09C6H53KH,view,,2024-01-27
4081,B0B3X2BY3M,view,,2024-05-24
3058,B00LHZW3XY,view,,2024-01-20
3371,B00RFWNJMC,view,,2024-04-17
2638,B08497Z1MQ,click,,2024-06-18
1768,B078V8R9BS,view,,2024-01-11
4703,B07VSG5SXZ,add_to_cart,,2024-06-20
521,B07Z3K96FR,view,,2024-06-25
3967,B00HZIOGXW,purchase,3.7,2024-06-09
2984,B08PZ6HZLT,view,,2024-01-15
4255,B0BCKJJN8R,add_to_cart,,2024-05-10
4934,B09KNMLH4Y,purchase,4.0,2024-05-02
3561,B00LY1FN1K,click,,2024-04-04
4719,B09MT84WV5,click,,2024-03-15
1540,B07RCGTZ4M,view,,2024-04-11
3799,B08ZJDWTJ1,add_to_cart,,2024-03-15
2221,B0B5LVS732,click,,2024-01-26
1664,B0B1F6GQPS,view,,2024-01-28
2892,B097MKZHNV,view,,2024-03-25
623,B07RCGTZ4M,purchase,4.1,2024-02-18
1086,B08K9PX15C,view,,2024-03-03
4557,B00NFD0ETQ,view,,2024-01-23
2582,B078JDNZJ8,click,,2024-05-21
76,B095K14P86,view,,2024-06-25
3741,B08HLC7Z3G,view,,2024-01-30
107,B07TXCY3YK,view,,2024-01-11
4482,B09V175NP7,view,,2024-02-14
1184,B08NW8GHCJ,view,,2024-03-20
1737,B09MMD1FDN,click,,2024-04-07
561,B0814LP6S9,click,,2024-04-04
4893,B09KPXTZXN,click,,2024-01-09
1906,B08FYB5HHK,add_to_cart,,2024-05-17
2199,B0BMXMLSMM,click,,2024-01-26
1692,B0B23LW7NV,view,,2024-02-09
4969,B07KKJPTWB,add_to_cart,,2024-02-07
3281,B09Y5FZK9N,view,,2024-03-03
469,B08L5HMJVW,view,,2024-01-04
4491,B082T6V3DT,view,,2024-01-02
2332,B08CFCK6CW,add_to_cart,,2024-05-23
2311,B075JJ5NQC,add_to_cart,,2024-06-22
869,B08HVL8QN3,view,,2024-06-21
2946,B07WGPKTS4,view,,2024-05-16
2462,B09DSXK8JX,view,,2024-03-09
1369,B09XB7SRQ5,click,,2024-01-30
1982,B07Q4NJQC5,view,,2024-04-02
1642,B0BF4YBLPX,click,,2024-04-13
985,B009UORDX4,click,,2024-04-10
4105,B09VC2D2WG,add_to_cart,,2024-05-24
92,B08CHZ3ZQ7,view,,2024-02-27
2177,B07DGD4Z4C,add_to_cart,,2024-01-01
4400,B00LHZW3XY,purchase,4.6,2024-03-28
521,B095K14P86,view,,2024-02-14
4110,B00LZPQVMK,view,,2024-04-22
70,B0B61DSF17,view,,2024-05-21
1400,B01892MIPA,add_to_cart,,2024-03-17
1704,B07CWNJLPC,view,,2024-01-01
1705,B08RP2L2NL,purchase,3.7,2024-05-08
882,B09L8DT7D6,view,,2024-03-20
809,B00GHL8VP2,click,,2024-03-19
1258,B08235JZFB,add_to_cart,,2024-01-29
3092,B07ZKD8T1Q,view,,2024-04-12
4985,B09JS94MBV,view,,2024-05-18
4074,B06XFTHCNY,view,,2024-03-12
2858,B00GG59HU2,purchase,4.9,2024-06-02
4332,B08GM5S4CQ,click,,2024-05-21
1664,B095XCRDQW,add_to_cart,,2024-06-12
271,B071VNHMX2,add_to_cart,,2024-04-05
4400,B0B1YZX72F,view,,2024-03-13
176,B078JDNZJ8,view,,2024-06-14
4552,B08CHZ3ZQ7,view,,2024-03-12
3701,B096YCN3SD,view,,2024-03-16
885,B0977CGNJJ,view,,2024-03-23
1933,B07Y1RCCW5,view,,2024-02-14
535,B00Y4ORQ46,purchase,3.9,2024-02-21
1683,B08CYNJ5KY,view,,2024-01-07
1905,B00GE55L22,view,,2024-03-25
2574,B0B84QN4CN,view,,2024-01-30
2768,B09SJ1FTYV,view,,2024-02-05
3714,B07DWFX9YS,view,,2024-06-03
1162,B00BN5SNF0,view,,2024-05-10
3757,B08G43CCLC,purchase,4.6,2024-05-31
1853,B09PLD9TCD,view,,2024-01-08
816,B09VKWGZD7,purchase,4.2,2024-03-15
4828,B08QDPB1SL,view,,2024-06-04
2604,B08L5FM4JC,view,,2024-05-23
3307,B01M5967SY,add_to_cart,,2024-01-03
2715,B07WJV6P1R,view,,2024-06-01
3049,B08XLR6DSB,view,,2024-05-15
3698,B08HQL67D6,view,,2024-05-01
4963,B0972BQ2RS,add_to_cart,,2024-03-14
3484,B0BC8BQ432,add_to_cart,,2024-05-21
2587,B00URH5E34,click,,2024-06-02
2868,B08NW8GHCJ,view,,2024-02-11
1432,B08ZHYNTM1,view,,2024-03-25
1849,B08FY4FG5X,click,,2024-02-29
796,B07RY2X9MP,view,,2024-01-27
727,B0083T231O,add_to_cart,,2024-02-08
3429,B09163Q5CD,view,,2024-02-18
3167,B09J2MM5C6,view,,2024-03-30
3285,B0BHYJ8CVF,add_to_cart,,2024-04-10
4853,B09NL4DCXK,view,,2024-02-02
2949,B0B8ZKWGKD,view,,2024-05-19
1143,B009P2L7CO,view,,2024-03-20
1638,B00NH11PEY,click,,2024-03-18
3128,B094QZLJQ6,click,,2024-03-07
90,B09KGV7WSV,view,,2024-04-23
1157,B09H34V36W,view,,2024-06-17
1167,B01N6LU1VF,view,,2024-03-20
537,B00SMJPA9C,add_to_cart,,2024-03-03
2507,B09M3F4HGB,click,,2024-04-02
930,B07R679HTT,view,,2024-05-23
4391,B084MZXJN6,view,,2024-01-27
4524,B08K4RDQ71,view,,2024-06-23
4520,B07GWTWFS2,purchase,3.9,2024-05-25
1627,B005LJQMCK,view,,2024-02-09
4257,B099PR2GQJ,add_to_cart,,2024-04-17
41,B07TR5HSR9,click,,2024-01-10
2719,B09KGV7WSV,view,,2024-04-16
2496,B072NCN9M4,view,,2024-03-28
538,B07YFWVRCM,view,,2024-06-23
3432,B00H3H03Q4,view,,2024-03-16
199,B0B7FJNSZR,view,,2024-04-11
2792,B09X5HD5T1,click,,2024-03-08
663,B081FG1QYX,click,,2024-05-11
3175,B082T6V3DT,view,,2024-04-16
928,B009UORDX4,view,,2024-02-06
3740,B07T4D9FNY,add_to_cart,,2024-06-06
2084,B01M5F614J,add_to_cart,,2024-03-21
1748,B0B5B6PQCT,view,,2024-06-26
470,B07NC12T2R,view,,2024-05-19
396,B00RFWNJMC,view,,2024-01-12
3284,B07P681N66,click,,2024-04-10
2229,B0B4HJNPV4,view,,2024-04-11
4997,B0758F7KK7,view,,2024-05-13
1895,B09JN37WBX,view,,2024-05-29
2119,B07WDK3ZS2,view,,2024-03-18
625,B07VV37FT4,add_to_cart,,2024-01-24
4523,B01F262EUU,view,,2024-05-03
2074,B084MZXJNK,view,,2024-04-15
3328,B07XLCFSSN,view,,2024-02-03
3565,B07YL54NVJ,view,,2024-01-27
2661,B0789LZTCJ,add_to_cart,,2024-04-01
11,B09BW334ML,view,,2024-02-23
4439,B07232M876,add_to_cart,,2024-03-29
4258,B0BNLFQDG2,view,,2024-01-16
4313,B09TY4MSH3,click,,2024-03-27
4057,B07Z1YVP72,purchase,4.4,2024-01-05
1885,B0B2931FCV,view,,2024-04-10
12,B08CS3BT4L,view,,2024-03-08
950,B08Y55LPBF,view,,2024-03-18
2027,B07Y1RCCW5,view,,2024-06-26
577,B07YTNKVJQ,view,,2024-02-21
1916,B07WHS7MZ1,view,,2024-01-25
81,B00A0VCJPI,view,,2024-03-05
4375,B07DC4RZPY,view,,2024-04-12
856,B07LDPLSZC,click,,2024-02-12
1738,B084PJSSQ1,add_to_cart,,2024-03-14
2096,B08RWCZ6SY,view,,2024-03-18
1081,B071VNHMX2,click,,2024-03-11
2200,B00H3H03Q4,view,,2024-01-30
4052,B09VL9KFDB,view,,2024-02-07
3165,B0B9BD2YL4,add_to_cart,,2024-04-24
388,B09CMP1SC8,click,,2024-04-04
1792,B073BRXPZX,click,,2024-03-08
84,B078G6ZF5Z,click,,2024-05-21
4488,B00W56GLOQ,add_to_cart,,2024-03-28
1032,B07SBGFDX9,add_to_cart,,2024-06-23
2287,B01C8P29T4,click,,2024-03-13
3835,B084N1BM9L,view,,2024-05-02
4883,B0B31BYXQQ,click,,2024-03-05
1826,B096MSW6CT,click,,2024-06-19
3870,B089BDBDGM,view,,2024-06-20
1074,B08B42LWKN,purchase,4.1,2024-01-15
718,B07B5XJ572,add_to_cart,,2024-05-25
2490,B07GVGTSLN,view,,2024-04-20
4177,B083T5G5PM,view,,2024-02-18
366,B00LY1FN1K,view,,2024-05-29
3459,B01I1LDZGA,add_to_cart,,2024-03-17
493,B0B3CQBRB4,view,,2024-04-26
4087,B08MTLLSL8,view,,2024-02-02
390,B01FSYQ2A4,view,,2024-01-09
2631,B01GGKZ0V6,view,,2024-01-18
4309,B07L9FW9GF,click,,2024-04-30
2757,B0BQRJ3C47,view,,2024-05-16
3109,B0B9RZ4G4W,click,,2024-06-08
4250,B0BDZWMGZ1,view,,2024-05-23
3977,B00S2SEV7K,purchase,3.9,2024-02-25
3581,B09NHVCHS9,click,,2024-04-11
591,B08LPJZSSW,click,,2024-04-10
3653,B08HD7JQHX,view,,2024-04-25
3976,B01GZSQJPA,view,,2024-01-03
1424,B09XJ1LM7R,view,,2024-02-02
3113,B0BNVBJW2S,view,,2024-05-13
2858,B0BDZWMGZ1,click,,2024-01-01
3430,B01GGKYKQM,add_to_cart,,2024-01-20
3680,B016MDK4F4,click,,2024-02-22
2188,B08GYG6T12,add_to_cart,,2024-01-01
4201,B08JMC1988,view,,2024-02-14
190,B08RDWBYCQ,click,,2024-04-28
2618,B0BJ966M5K,click,,2024-04-20
3364,B09CMM3VGK,add_to_cart,,2024-06-05
4152,B09PNKXSKF,view,,2024-01-14
3252,B09VL9KFDB,view,,2024-03-08
4244,B09JKNF147,click,,2024-05-30
775,B09J4YQYX3,click,,2024-05-10
1824,B014HDJ7ZE,view,,2024-01-07
2698,B06XSK3XL6,click,,2024-04-01
4985,B082T6GVG9,purchase,3.6,2024-06-16
4298,B0162LYSFS,view,,2024-03-11
1860,B09MQ9PDHR,click,,2024-01-14
809,B09P1MFKG1,view,,2024-03-11
4988,B09XB8GFBQ,view,,2024-04-14
1273,B07NCKMXVZ,view,,2024-04-03
4885,B0B3N7LR6K,click,,2024-06-09
49,B0BQ3K23Y1,add_to_cart,,2024-02-18
140,B088ZTJT2R,click,,2024-01-06
2566,B07GVGTSLN,add_to_cart,,2024-03-26
1739,B08PSVBB2X,view,,2024-01-17
3854,B07JPX9CR7,view,,2024-06-09
4741,B098NS6PVG,view,,2024-05-02
2834,B07VNFP3C2,purchase,4.4,2024-02-08
2797,B09N6TTHT6,view,,2024-06-29
1507,B09PLFJ7ZW,click,,2024-06-04
4411,B09J2MM5C6,view,,2024-01-22
2217,B084N18QZY,view,,2024-06-17
4806,B09SB6SJB4,click,,2024-06-19
4884,B07VNFP3C2,view,,2024-01-16
2734,B00LM4X3XE,click,,2024-05-01
3757,B08Y1SJVV5,purchase,3.9,2024-04-14
2230,B09WMTJPG7,purchase,4.6,2024-05-03
1436,B0756K5DYZ,view,,2024-01-19
2238,B08S7V8YTN,view,,2024-03-06
4862,B09L8DSSFH,purchase,3.8,2024-02-14
4634,B0883KDSXC,click,,2024-01-19
150,B00O2R38C4,click,,2024-01-15
1052,B08NCKT9FG,purchase,4.7,2024-02-04
2750,B09Q5P2MT3,view,,2024-01-30
1328,B01M5B0TPW,add_to_cart,,2024-01-18
4052,B07WDK3ZS6,view,,2024-04-05
1071,B005LJQMCK,add_to_cart,,2024-02-06
3872,B092BL5DCX,add_to_cart,,2024-03-11
1810,B00PVT30YI,view,,2024-02-15
1920,B09XHXXCFH,purchase,4.4,2024-06-01
3972,B0B23LW7NV,click,,2024-03-23
2875,B00P0R95EA,add_to_cart,,2024-05-28
670,B07WGPKMP5,view,,2024-06-17
503,B08N1WL9XW,click,,2024-02-13
3003,B0BCYQY9X5,add_to_cart,,2024-05-06
372,B07WJXCTG9,view,,2024-03-28
3254,B08N6P8G5K,click,,2024-02-08
4287,B08JV91JTK,click,,2024-03-10
4257,B098QXR9X2,add_to_cart,,2024-01-09
4479,B088Z1YWBC,view,,2024-06-04
3328,B08H6B3G96,view,,2024-01-01
250,B07J2NGB69,click,,2024-06-14
874,B0814LP6S9,view,,2024-02-28
4502,B08RWCZ6SY,add_to_cart,,2024-05-22
3786,B0B5YBGCKD,click,,2024-04-10
1972,B00NH11KIK,view,,2024-02-25
2957,B09RFC46VP,view,,2024-06-07
3083,B0148NPH9I,view,,2024-02-21
858,B084N18QZY,view,,2024-04-11
3163,B09NL7LBWT,view,,2024-06-25
2556,B009VCGPSY,click,,2024-05-04
1018,B07G3YNLJB,view,,2024-04-11
3065,B0BDG6QDYD,add_to_cart,,2024-03-13
281,B0BF563HB4,view,,2024-01-21
3685,B07XCM6T4N,view,,2024-05-30
1994,B00YMJ0OI8,view,,2024-05-06
3939,B087FXHB6J,view,,2024-06-10
675,B07K2HVKLL,view,,2024-03-27
4516,B096VF5YYF,view,,2024-01-11
3154,B08KRMK9LZ,view,,2024-06-19
1362,B09XTQFFCG,view,,2024-05-07
1365,B08GTYFC37,view,,2024-01-13
4628,B0B53DS4TF,view,,2024-06-15
1287,B0B65P827P,view,,2024-02-24
1665,B097ZQTDVZ,view,,2024-03-19
1739,B01J8S6X2I,view,,2024-04-06
857,B07F1T31ZZ,view,,2024-01-03
3151,B00LP9RFSU,view,,2024-05-09
2578,B08D6RCM3Q,click,,2024-06-14
3021,B008QS9J6Y,view,,2024-01-14
3091,B071VMP1Z4,view,,2024-01-15
1573,B087JWLZ2K,add_to_cart,,2024-04-26
3267,B09GFLXVH9,click,,2024-06-17
1658,B002PD61Y4,view,,2024-03-11
2283,B00RFWNJMC,view,,2024-03-16
3735,B09QS8V5N8,view,,2024-04-01
3665,B01D5H8LDM,purchase,4.5,2024-03-07
2585,B0B4T6MR8N,view,,2024-05-06
36,B09CMP1SC8,view,,2024-05-21
2131,B07JQKQ91F,view,,2024-01-12
3267,B08WRKSF9D,click,,2024-04-07
1414,B09SFRNKSR,add_to_cart,,2024-03-15
3910,B01N6IJG0F,click,,2024-03-16
4036,B09PL79D2X,click,,2024-02-27
1133,B008YW8M0G,view,,2024-02-29
2773,B08HVL8QN3,view,,2024-01-02
4116,B08CZHGHKH,view,,2024-02-23
3661,B09ZTZ9N3Q,view,,2024-02-08
177,B09P564ZTJ,add_to_cart,,2024-04-29
3285,B07GLSKXS1,click,,2024-02-19
254,B09BW334ML,view,,2024-01-16
4563,B0B3X2BY3M,purchase,3.8,2024-06-25
1115,B08GM5S4CQ,view,,2024-01-14
519,B08R69WBN7,click,,2024-01-20
